date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2017-01-05 18:04:26,loomdart,,2,10,38,"hey yeah I need an escort for tonight ""sure what service"" I need her to tell me the bitcoin price every 10 seconds",,,,817069258194690049,https://twitter.com/loomdart/status/817069258194690049
2017-01-05 18:01:43,Bitcoin,,0,5,7,"Volatility and Liquidity: How Bitcoin Compares to its Crypto Competitors http://ow.ly/wgz6508gacP",,,,817068577761193986,https://twitter.com/Bitcoin/status/817068577761193986
2017-01-05 18:00:20,coindesk,,0,10,6,"Shanghai Daily – Bitcoin Proves Profitable http://bit.ly/2iD5Syk",,,,817068227343818752,https://twitter.com/coindesk/status/817068227343818752
2017-01-05 17:57:39,BTCNewsletter,bitcoinagile,1,1,1,"RT @bitcoinagile bitcoin price falls by 20pc in dramatic crash https://btc.icymi.email/bitcoin-price-falls-by-20pc-in-dramatic-crash/ … #Blockchain #Virtualpic.twitter.com/aoGXJAvk2b",,@bitcoinagile,#Blockchain #Virtualpic,817067550400020480,https://twitter.com/BTCNewsletter/status/817067550400020480
2017-01-05 17:15:01,coindesk,,0,15,12,"Volatility and Liquidity: How Bitcoin Compares to its Cryptocurrency Competitors http://www.coindesk.com/network-effects-volatility-liquidity-bitcoin-versus-payment-coins/ …pic.twitter.com/5FT8UuUnme",,,,817056822691500032,https://twitter.com/coindesk/status/817056822691500032
2017-01-05 17:10:35,BTCTN,,0,4,10,"Death & Bitcoin: How I Prepared My Family’s Digital Inheritance https://news.bitcoin.com/death-bitcoin-digital-inheritance/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/MWLw5PegXg",,,,817055707266564096,https://twitter.com/BTCTN/status/817055707266564096
2017-01-05 17:01:43,coindesk,,0,3,8,"Press Release: Press Release: Start your local bitcoin exchange platform in 45 days http://zpr.io/Pqryu",,,,817053478094770176,https://twitter.com/coindesk/status/817053478094770176
2017-01-05 16:00:03,coindesk,,2,29,19,"The latest Bitcoin Price Index is 990.93 USD http://www.coindesk.com/price/ pic.twitter.com/YoqgIDCBNd",,,,817037955768471552,https://twitter.com/coindesk/status/817037955768471552
2017-01-05 15:27:19,BTCNewsletter,CNBC,0,1,0,"#positive Bitcoin plummets over 21 percent after nearing all-time high https://btc.icymi.email/bitcoin-plummets-over-21-percent-after-nearing-all-time-high/ … via @CNBC #Technologypic.twitter.com/bkRBfLPEjy",,@CNBC,#positive #Technologypic,817029718440558592,https://twitter.com/BTCNewsletter/status/817029718440558592
2017-01-05 15:05:43,TuurDemeester,,11,59,96,"Bitcoin corrects: -16% from yesterday's new high. If you're not yet fully allocated, here's an opportunity to buy a slice below $1,000. pic.twitter.com/4P83704LXd",,,,817024284891746308,https://twitter.com/TuurDemeester/status/817024284891746308
2017-01-05 15:00:57,coindesk,,0,8,5,"Despite the hype around enterprise blockchains, bitcoin's achievements have been greater, argues Ferdinando Ametrano http://www.coindesk.com/2017-will-prove-blockchain-bad-idea/ …",,,,817023083672403973,https://twitter.com/coindesk/status/817023083672403973
2017-01-05 14:21:47,MatiGreenspan,,0,0,0,"Here's a quick video I made for you explaining what's happening to #bitcoin right now. https://youtu.be/K4oRb13hOpw",,,#bitcoin,817013228597297152,https://twitter.com/MatiGreenspan/status/817013228597297152
2017-01-05 14:16:08,loomdart,,1,1,14,"bitcoin down 30+% jack sparrow: this is still bullish",,,,817011807864913920,https://twitter.com/loomdart/status/817011807864913920
2017-01-05 14:01:25,coindesk,,9,30,22,"Bitcoin Freefall: Prices Drop Nearly $200 in 1 Hour http://www.coindesk.com/bitcoin-freefall-prices-drop-200/ …pic.twitter.com/Oi64gKy8eG",,,,817008101127843841,https://twitter.com/coindesk/status/817008101127843841
2017-01-05 14:00:48,Bitcoin,,0,4,3,"Will 2017 Bring an End to Bitcoin's Great Scaling Debate? http://ow.ly/XQnO508fCGA",,,,817007948929126400,https://twitter.com/Bitcoin/status/817007948929126400
2017-01-05 13:12:00,MatiGreenspan,,0,0,0,"Bitcoin plunging!!!! Panic has taken over.",,,,816995666387992576,https://twitter.com/MatiGreenspan/status/816995666387992576
2017-01-05 13:10:10,coindesk,,4,18,16,"Breaking: Bitcoin's price just fell below $1,000 http://www.coindesk.com/price/",,,,816995203382996993,https://twitter.com/coindesk/status/816995203382996993
2017-01-05 12:19:54,coindesk,,0,7,5,"Will 2017 Bring an End to Bitcoin's Great Scaling Debate? http://www.coindesk.com/2016-bitcoin-protocol-block-size-debate/ …pic.twitter.com/4BG46swOhT",,,,816982556453335044,https://twitter.com/coindesk/status/816982556453335044
2017-01-05 12:15:27,iamjosephyoung,,2,5,4,"""Financial journalists"" have been exposed to life-long teachings of one ""monetary system"" so they fail to understand innovation in #bitcoin pic.twitter.com/JYW92IePvE",,,#bitcoin,816981436460777472,https://twitter.com/iamjosephyoung/status/816981436460777472
2017-01-05 12:00:03,coindesk,,4,22,16,"The latest Bitcoin Price Index is 1,097.96 USD http://www.coindesk.com/price/ pic.twitter.com/LgTlNrtrvq",,,,816977557467922432,https://twitter.com/coindesk/status/816977557467922432
2017-01-05 11:07:35,BTCTN,,0,9,9,"The Bitpay Visa: a Bitcoin-Debit Card Review https://news.bitcoin.com/bitpay-visa-bitcoin-debit-card-review/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/gEZUYROCWj",,,,816964354276892672,https://twitter.com/BTCTN/status/816964354276892672
2017-01-05 09:00:17,coindesk,,1,25,22,"Bloomberg – Bitcoin Trades Above $1,000, Outperforms in 2016 https://www.bloomberg.com/news/videos/2017-01-03/bitcoin-trades-above-1-000-outperforms-in-2016 …pic.twitter.com/Stzwwy5x3d",,,,816932320640991232,https://twitter.com/coindesk/status/816932320640991232
2017-01-05 08:00:02,coindesk,,3,49,51,"The latest Bitcoin Price Index is 1,149.94 USD http://www.coindesk.com/price/ pic.twitter.com/uyqhAMnIIN",,,,816917158177415168,https://twitter.com/coindesk/status/816917158177415168
2017-01-05 06:01:15,Bitcoin,,0,10,10,"Bitcoin Price Bounces Back to Within $25 of All-Time High http://ow.ly/oP5T508eUET",,,,816887266253611008,https://twitter.com/Bitcoin/status/816887266253611008
2017-01-05 05:30:01,coindesk,,1,10,7,"Business Standard – All You Want to Know About Bitcoin http://www.business-standard.com/article/markets/all-you-want-to-know-about-bitcoin-117010400011_1.html … by @rajeshbhayani",,@rajeshbhayani,,816879403682697216,https://twitter.com/coindesk/status/816879403682697216
2017-01-05 04:42:18,coindesk,,0,7,7,"Bitcoin Price Bounces Back to Within $25 of All-Time High http://www.coindesk.com/bitcoins-price-bounces-back-1140-all-time-high/ …pic.twitter.com/8njhK6pvt8",,,,816867394312404992,https://twitter.com/coindesk/status/816867394312404992
2017-01-05 04:41:34,TuurDemeester,,13,6,41,"Peter Schiff: ""I don't think there is a case for Bitcoin."" I'm afraid he's really digging his own grave here... https://youtu.be/UebmA0f0w8Q?t=5m47s …",,,,816867210916466688,https://twitter.com/TuurDemeester/status/816867210916466688
2017-01-05 04:00:02,coindesk,,1,50,48,"The latest Bitcoin Price Index is 1,140.79 USD http://www.coindesk.com/price/ pic.twitter.com/RC9cu2fs0w",,,,816856760577392641,https://twitter.com/coindesk/status/816856760577392641
2017-01-05 01:50:56,BTCNewsletter,YahooFinance,0,1,1,"Top #Business Why Bitcoin is going bananas https://btc.icymi.email/why-bitcoin-is-going-bananas/ … via @YahooFinance #tradingpic.twitter.com/C6CrQzu3Ym",,@YahooFinance,#Business #tradingpic,816824270542278656,https://twitter.com/BTCNewsletter/status/816824270542278656
2017-01-05 01:00:36,coindesk,,0,13,12,"Washington Post – Why Bitcoin Just Had an Amazing Year https://www.washingtonpost.com/news/wonk/wp/2017/01/03/why-bitcoin-just-had-an-amazing-year/?utm_term=.17bd3aeadf1d … by @AnaSwanson",,@AnaSwanson,,816811602171281408,https://twitter.com/coindesk/status/816811602171281408
2017-01-05 00:08:09,BTCTN,,0,2,3,"Can Bitcoin Businesses Break ‘Affiliate Site’ Stereotypes? https://news.bitcoin.com/can-bitcoin-businesses-break-affiliate-site-stereotypes/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/fwHl4GxmHj",,,,816798405280210945,https://twitter.com/BTCTN/status/816798405280210945
2017-01-05 00:04:54,Bitcoin,,0,7,7,"Sell Orders Halt Bitcoin Rally as All-Time High Remains Elusive http://ow.ly/3P6l508enoA",,,,816797586183032832,https://twitter.com/Bitcoin/status/816797586183032832
