date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2017-01-13 18:01:21,coindesk,,0,20,15,"CNBC – Why the Panic Sellers Are Wrong About Bitcoin http://www.cnbc.com/2017/01/11/panic-sellers-are-wrong-about-bitcoin-commentary.html … by @BKBrianKelly",,@BKBrianKelly,,819967585290780675,https://twitter.com/coindesk/status/819967585290780675
2017-01-13 17:45:13,loomdart,,0,0,0,"if bitcoin stays -33% it won't be the worst performing currency of 2017 for long!",,,,819963525082873857,https://twitter.com/loomdart/status/819963525082873857
2017-01-13 16:07:50,coindesk,,1,12,15,"Bitcoin: This is Not the Same as 2013 http://www.coindesk.com/bitcoin-not-2013/ …pic.twitter.com/VKcqcWeP2L",,,,819939017852600322,https://twitter.com/coindesk/status/819939017852600322
2017-01-13 16:00:58,coindesk,,1,8,14,"Investing – The Path to a $10,000 Bitcoin https://www.investing.com/analysis/the-path-to-$10,000-bitcoin-200172101 … by @chsm1th",,@chsm1th,,819937289786822657,https://twitter.com/coindesk/status/819937289786822657
2017-01-13 16:00:03,coindesk,,0,26,21,"The latest Bitcoin Price Index is 815.78 USD http://www.coindesk.com/price/ pic.twitter.com/lacUUjsBsy",,,,819937060341608448,https://twitter.com/coindesk/status/819937060341608448
2017-01-13 15:00:32,coindesk,,0,11,9,"At least three people have been accused of smashing dozens of bitcoin ATMs in the US http://www.coindesk.com/bitcoin-atms-attacked-hammers-us-midwest/ …",,,,819922083136307200,https://twitter.com/coindesk/status/819922083136307200
2017-01-13 14:01:10,coindesk,,0,8,10,"Opinion: Why bitcoin's attributes could make it a valuable addition as part of a diversified investment portfolio http://www.coindesk.com/bitcoin-where-wall-street-and-silicon-valley-meet/ …",,,,819907140240441344,https://twitter.com/coindesk/status/819907140240441344
2017-01-13 13:31:44,coindesk,,1,18,16,"China's Bitcoin Exchanges Quietly Made Trading Policy Updates Overnight http://bit.ly/2jeYdc5 pic.twitter.com/fHY84RGudN",,,,819899735708499970,https://twitter.com/coindesk/status/819899735708499970
2017-01-13 13:25:06,loomdart,BTCDJS,3,0,1,"ffs all I want is a bitcoin price ticker and a huge green buy button is that too much to ask :(",,,,819898064966193154,https://twitter.com/loomdart/status/819898064966193154
2017-01-13 12:30:24,loomdart,,2,0,5,"$BTC #Bitcoin seems like it's almost decision time :) (every vertical line is the china close) pic.twitter.com/JXRtFpFVia",,,#Bitcoin,819884301923872769,https://twitter.com/loomdart/status/819884301923872769
2017-01-13 12:00:03,coindesk,,0,16,21,"The latest Bitcoin Price Index is 799.44 USD http://www.coindesk.com/price/ pic.twitter.com/IlKYeaH2mF",,,,819876660891815937,https://twitter.com/coindesk/status/819876660891815937
2017-01-13 09:09:03,iamjosephyoung,,0,5,10,"Head of Russia's largest bank Pyotr Aven says #bitcoin shouldnt be excluded. If it can't be stopped, Aven says Russia must lead its adoption",,,#bitcoin,819833628796456962,https://twitter.com/iamjosephyoung/status/819833628796456962
2017-01-13 08:59:53,coindesk,,1,20,28,"What rumors? Bitcoin exchange BTCC is taking an optimistic view of how domestic regulation may progress. http://www.coindesk.com/chinas-btcc-welcomes-greater-bitcoin-exchange-oversight/ …",,,,819831323011481600,https://twitter.com/coindesk/status/819831323011481600
2017-01-13 08:00:02,coindesk,,1,19,17,"The latest Bitcoin Price Index is 777.10 USD http://www.coindesk.com/price/ pic.twitter.com/wvaPL0yRWh",,,,819816260791767040,https://twitter.com/coindesk/status/819816260791767040
2017-01-13 07:00:00,coindesk,,1,9,7,"BitX, now rebranded as Luno, has joined a government-run bitcoin sandbox in the UK http://www.coindesk.com/bitx-rebrands-luno-reveals-bitcoin-sandbox-project/ …",,,,819801150136324097,https://twitter.com/coindesk/status/819801150136324097
2017-01-13 04:00:03,coindesk,,0,15,18,"The latest Bitcoin Price Index is 785.33 USD http://www.coindesk.com/price/ pic.twitter.com/EeXfI3HPyU",,,,819755864282300417,https://twitter.com/coindesk/status/819755864282300417
2017-01-13 01:19:59,coindesk,,0,7,6,"Bitcoin Took a Break From Being Volatile and Broke $800 Today http://www.coindesk.com/bitcoin-took-break-volatile-broke-800-today/ …pic.twitter.com/owdnryou8D",,,,819715583143014402,https://twitter.com/coindesk/status/819715583143014402
