date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2017-01-17 16:44:25,coindesk,,1,12,12,"Bitcoin Startup SatoshiPay Nets €640k in New Funding http://www.coindesk.com/bitcoin-startup-satoshipay-640k-funding/ …pic.twitter.com/id2HCoEtPo",,,,821397774944137217,https://twitter.com/coindesk/status/821397774944137217
2017-01-17 16:00:46,coindesk,,0,11,6,"South China Morning Post – China’s Bitcoin Market: Another Ticking Time Bomb? http://www.scmp.com/business/banking-finance/article/2061997/chinas-bitcoin-market-another-ticking-time-bomb …",,,,821386792167505920,https://twitter.com/coindesk/status/821386792167505920
2017-01-17 16:00:03,coindesk,,0,9,12,"The latest Bitcoin Price Index is 880.77 USD http://www.coindesk.com/price/ pic.twitter.com/YciCY48ZQt",,,,821386611669794816,https://twitter.com/coindesk/status/821386611669794816
2017-01-17 15:13:16,loomdart,,4,1,8,"""onecoin block chain is audited monthly"" lol the bitcoin blockchain is audited by multiple parties constantly oh and it actually exists",,,,821374837843103745,https://twitter.com/loomdart/status/821374837843103745
2017-01-17 14:49:17,coindesk,,0,20,7,"Bitcoin's Price is Up Over $50 Already Today http://www.coindesk.com/bitcoins-price-50-already-today/ …pic.twitter.com/rAk5SHtG66",,,,821368804425011200,https://twitter.com/coindesk/status/821368804425011200
2017-01-17 14:19:37,BTCNewsletter,bitcoinagile,0,0,0,"New #cryptocurrency Bitcoin is soaring https://btc.icymi.email/bitcoin-is-soaring-2/ … via @bitcoinagile #Financepic.twitter.com/XQ1976yCK4",,@bitcoinagile,#cryptocurrency #Financepic,821361336957419521,https://twitter.com/BTCNewsletter/status/821361336957419521
2017-01-17 13:49:35,BTCNewsletter,,0,0,1,"Lawsuit Accuses Bitcoin ATM Owner of Smashing Competing Machines With Hammers https://btc.icymi.email/lawsuit-accuses-bitcoin-atm-owner-of-smashing-competing-machines-with-hammers-2/ … #businesspic.twitter.com/JKcz8jdF9r",,,#businesspic,821353780109332481,https://twitter.com/BTCNewsletter/status/821353780109332481
2017-01-17 13:07:39,coindesk,,0,6,10,"Miami's Third Bitcoin Hackathon Was All (OK, Mostly) Fun And Games http://www.coindesk.com/miami-bitcoin-hackathon-fun-games/ …pic.twitter.com/NP86l3yf50",,,,821343226217070594,https://twitter.com/coindesk/status/821343226217070594
2017-01-17 12:00:03,coindesk,,1,30,28,"The latest Bitcoin Price Index is 883.23 USD http://www.coindesk.com/price/ pic.twitter.com/VdXayrLPBD",,,,821326213633474560,https://twitter.com/coindesk/status/821326213633474560
2017-01-17 11:38:09,coindesk,,0,12,5,"UAE 'Virtual Currency' Restrictions Cast Uncertain Shadow on Bitcoin http://bit.ly/2jFdGQc pic.twitter.com/E8qagxMVKX",,,,821320703274270720,https://twitter.com/coindesk/status/821320703274270720
2017-01-17 11:27:04,BTCTN,,0,5,11,"US Postal Inspector Hiring 30+ Specialists with Bitcoin Experience https://news.bitcoin.com/us-postal-inspector-hiring-30-specialists-with-bitcoin-experience/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/1Zh8Ia4Enk",,,,821317911687987200,https://twitter.com/BTCTN/status/821317911687987200
2017-01-17 08:00:02,coindesk,,1,34,37,"The latest Bitcoin Price Index is 884.37 USD http://www.coindesk.com/price/ pic.twitter.com/zJqS1d8drV",,,,821265813034373120,https://twitter.com/coindesk/status/821265813034373120
2017-01-17 06:22:56,TuurDemeester,,5,48,79,"Bitcoin on the move... I sensed something was up today, got distracted by travel. $840 could become support, next resistance at $920. pic.twitter.com/rkblAQRvJn",,,,821241377195511812,https://twitter.com/TuurDemeester/status/821241377195511812
2017-01-17 04:00:02,coindesk,,1,25,18,"The latest Bitcoin Price Index is 847.73 USD http://www.coindesk.com/price/ pic.twitter.com/oDfGsKkemM",,,,821205415056867329,https://twitter.com/coindesk/status/821205415056867329
2017-01-17 02:49:08,BTCNewsletter,,0,0,0,"#technology 5 Blockchain Applications That Are Shaping Your Future https://btc.icymi.email/newsbtc-rt-hcpreymann-5-beyonc-applications-that-are-shaping-your-future-via-huffposttech-beyonc-bitc/ … #bitcoin #Digitalpic.twitter.com/gsj6MZLqyc",,,#technology #bitcoin #Digitalpic,821187569673244673,https://twitter.com/BTCNewsletter/status/821187569673244673
2017-01-17 02:19:04,BTCNewsletter,,0,0,0,"TIL Coinbase CEO Says Bitcoin Exchange Will Be ‘Forced’ to Fight IRS Order https://btc.icymi.email/coinbase-ceo-says-bitcoin-exchange-will-be-forced-to-fight-irs-order-intelgroup/ … #Digital #privacypic.twitter.com/GQaKgcCNrH",,,#Digital #privacypic,821180002771333121,https://twitter.com/BTCNewsletter/status/821180002771333121
