date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2017-01-28 11:10:33,BTCTN,,0,6,13,"Washington State Liquor & Cannabis Board OK with Bitcoin for Pot https://news.bitcoin.com/washington-state-liquor-cannabis-board-ok-bitcoin-pot/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/vfkj3JLqXn",,,,825300022266781698,https://twitter.com/BTCTN/status/825300022266781698
2017-01-28 11:00:21,coindesk,,0,20,9,"Nine mining pools now make up roughly 75% of the bitcoin hashrate, and smart contracts might be able to help: http://www.coindesk.com/ethereum-smart-contracts-mining-pool-operators/ …",,,,825297456900472834,https://twitter.com/coindesk/status/825297456900472834
2017-01-28 10:19:56,BTCNewsletter,tuxexchange,0,0,0,"Top #IA PEPECASH featured in article in @vice @vicecanada @bitcoin @tuxexchange https://btc.icymi.email/pepecash-featured-in-article-in-vice-vicecanada-bitcoin-tuxexchange/ … #Digital #IApic.twitter.com/t9q6e7A4oA",,@vice @vicecanada @bitcoin @tuxexchange,#IA #Digital #IApic,825287286245953542,https://twitter.com/BTCNewsletter/status/825287286245953542
2017-01-28 09:50:04,BTCNewsletter,bitcoinagile,0,1,1,"RT @bitcoinagile Bitcoin firm gets approval to operate in Switzerland https://btc.icymi.email/bitcoin-firm-gets-approval-to-operate-in-switzerland-2/ … #fintech #technologypic.twitter.com/UQ3fuCF7vs",,@bitcoinagile,#fintech #technologypic,825279767125622785,https://twitter.com/BTCNewsletter/status/825279767125622785
2017-01-28 09:00:01,coindesk,,0,9,3,"Hong Kong-based bitcoin exchange BitVC announced an update to its trading fee policies. http://www.coindesk.com/bitvc-bitcoin-trading-fees-international-exchange/ …",,,,825267172570198016,https://twitter.com/coindesk/status/825267172570198016
2017-01-28 08:00:02,coindesk,,0,24,20,"The latest Bitcoin Price Index is 919.34 USD http://www.coindesk.com/price/ pic.twitter.com/tbxPy7d4z1",,,,825252079535001600,https://twitter.com/coindesk/status/825252079535001600
2017-01-28 05:50:29,BTCNewsletter,,0,1,0,"#technology Bosch, Cisco, BNY Mellon, others launch new blockchain consortium https://btc.icymi.email/bosch-cisco-bny-mellon-others-launch-new-blockchain-consortium-via-yahoofinance/ … #bitcoin pic.twitter.com/XuPEkZ7daq",,,#technology #bitcoin,825219475855261696,https://twitter.com/BTCNewsletter/status/825219475855261696
2017-01-28 04:00:03,coindesk,,0,41,21,"The latest Bitcoin Price Index is 919.69 USD http://www.coindesk.com/price/ pic.twitter.com/NBfj7adDAC",,,,825191683054772224,https://twitter.com/coindesk/status/825191683054772224
2017-01-28 03:00:45,coindesk,,0,25,12,"Conjuring MimbleWimble: progress is being made on this bitcoin project proposed by an anonymous cryptographer: http://www.coindesk.com/bitcoin-devs-feeling-optimistic-mimblewimble/ …",,,,825176761302384640,https://twitter.com/coindesk/status/825176761302384640
2017-01-28 01:50:03,BTCNewsletter,bitcoinagile,0,1,0,"RT @bitcoinagile Florida bitcoin exchange operator's dad avoids prison https://btc.icymi.email/florida-bitcoin-exchange-operators-dad-avoids-prison-tech-news/ … #businesses #Southernpic.twitter.com/e3mlkjeIAL",,@bitcoinagile,#businesses #Southernpic,825158967118725120,https://twitter.com/BTCNewsletter/status/825158967118725120
2017-01-28 00:16:07,BTCTN,,0,9,9,"Cryptoseed Adds Security to Your Bitcoin Recovery Seed https://news.bitcoin.com/cryptoseed-adds-security-to-your-bitcoin-recovery-seed/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/SpbYAljr44",,,,825135329598328833,https://twitter.com/BTCTN/status/825135329598328833
