date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2017-01-03 15:06:49,BTCNewsletter,,0,0,0,"New #digital BBC Front Page Business News • /r/Bitcoin https://btc.icymi.email/bbc-front-page-business-news-bitcoin/ … #bitcoin #Internet #currencypic.twitter.com/z1jgMpB8vb",,,#digital #bitcoin #Internet #currencypic,816299784592101377,https://twitter.com/BTCNewsletter/status/816299784592101377
2017-01-03 15:00:14,coindesk,,0,12,8,"Think Coinbase's IRS issues are about bitcoin alone? The implications are far more broad, argues Noelle Acheson http://www.coindesk.com/coinbases-irs-dispute-isnt-just-about-bitcoin/ …",,,,816298128202747904,https://twitter.com/coindesk/status/816298128202747904
2017-01-03 14:36:48,BTCNewsletter,bitcoinagile,0,1,1,"Top #M Bitcoin digital currency hits three-year high of $1000 https://btc.icymi.email/bitcoin-digital-currency-hits-three-year-high-of-1000-bbc-news/ … via @bitcoinagile #Investingpic.twitter.com/Af1RCectXG",,@bitcoinagile,#M #Investingpic,816292230793220096,https://twitter.com/BTCNewsletter/status/816292230793220096
2017-01-03 14:24:57,loomdart,,0,0,4,"is the bitcoin foundation even a thing anymore? LMAO",,,,816289248932413444,https://twitter.com/loomdart/status/816289248932413444
2017-01-03 14:13:15,coindesk,,0,9,5,"BBVA: Blockchain Regulation Needs to Move Beyond Bitcoin http://www.coindesk.com/bbva-blockchain-regulation-needs-move-beyond-bitcoin/ …pic.twitter.com/GTUY2tbPY9",,,,816286305248219136,https://twitter.com/coindesk/status/816286305248219136
2017-01-03 13:42:10,BTCNewsletter,bitcoinagile,0,0,0,"#Reading Business - BBC News Bitcoin https://btc.icymi.email/business-bbc-news-bitcoin/ … via @bitcoinagile #Readpic.twitter.com/m2nhUh7O7H",,@bitcoinagile,#Reading #Readpic,816278481474613248,https://twitter.com/BTCNewsletter/status/816278481474613248
2017-01-03 13:35:18,MatiGreenspan,,0,0,0,"Today's Market update. Focus on #bitcoin https://www.fxstreet.com/analysis/dollar-draws-first-blood-201701031000 …",,,#bitcoin,816276755501748228,https://twitter.com/MatiGreenspan/status/816276755501748228
2017-01-03 12:45:23,coindesk,,0,10,3,"Coinbase's IRS Dispute Isn't Just About Bitcoin http://www.coindesk.com/coinbases-irs-dispute-isnt-just-about-bitcoin/ …pic.twitter.com/W404alpQlV",,,,816264193657733120,https://twitter.com/coindesk/status/816264193657733120
2017-01-03 12:00:03,coindesk,,0,72,43,"The latest Bitcoin Price Index is 1,023.24 USD http://www.coindesk.com/price/ pic.twitter.com/1UUzdfrUxE",,,,816252782751731712,https://twitter.com/coindesk/status/816252782751731712
2017-01-03 11:25:56,iamjosephyoung,iamjosephyoung,0,0,1,"That could have pushed the demand for bitcoin as well, increasing gap between SKorea and global exchange markets",,,,816244196226928640,https://twitter.com/iamjosephyoung/status/816244196226928640
2017-01-03 11:03:07,BTCTN,,0,8,14,"Bitcoin’s Quirky Genesis Block Turns Eight Years Old Today https://news.bitcoin.com/bitcoins-quirky-genesis-block-turns-eight-years-old-today/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/5HtTfzMFvR",,,,816238457357881345,https://twitter.com/BTCTN/status/816238457357881345
2017-01-03 08:00:07,coindesk,,1,44,35,"The latest Bitcoin Price Index is 1,020.68 USD http://www.coindesk.com/price/ pic.twitter.com/BD7jTizHgr",,,,816192404365647872,https://twitter.com/coindesk/status/816192404365647872
2017-01-03 05:42:13,BTCNewsletter,bitcoinagile,0,1,1,"#read Bitcoin climbs back over $1,000 as China boosts demand https://btc.icymi.email/bitcoin-climbs-back-over-1000-as-china-boosts-demand-independentie/ … via @bitcoinagile #investingpic.twitter.com/mNCul0X2we",,@bitcoinagile,#read #investingpic,816157697821315072,https://twitter.com/BTCNewsletter/status/816157697821315072
2017-01-03 04:00:03,coindesk,,1,68,86,"The latest Bitcoin Price Index is 1,028.50 USD http://www.coindesk.com/price/ pic.twitter.com/EX7llzNLLq",,,,816131985928286210,https://twitter.com/coindesk/status/816131985928286210
2017-01-03 02:29:15,TuurDemeester,TuurDemeester,2,4,13,"Actually, scrap that. I have no idea what Bitcoin is up to short term. https://twitter.com/TuurDemeester/status/816095757665087488 …",,,,816109135074836480,https://twitter.com/TuurDemeester/status/816109135074836480
2017-01-03 01:42:42,BTCNewsletter,bitcoinagile,0,2,1,"RT @bitcoinagile Bitcoin tops $1,000 amid growing acceptance of cyber currency https://btc.icymi.email/bitcoin-tops-1000-amid-growing-acceptance-of-cyber-currency/ … #research #RTpic.twitter.com/ZhccIrKRy5",,@bitcoinagile,#research #RTpic,816097422850060288,https://twitter.com/BTCNewsletter/status/816097422850060288
2017-01-03 00:26:08,BTCTN,,0,5,9,"Academia Revolts Against Copyright with help from Bitcoin-Fueled Alternative https://news.bitcoin.com/academia-revolts-against-copyright-with-help-from-bitcoin-fueled-alternative/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/xvHSqvaKOy",,,,816078154364092416,https://twitter.com/BTCTN/status/816078154364092416
